time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-13T03:36:09.860Z,-4.7884,153.1594,46.95,6.4,mww,,17,6.393,0.77,us,us20009vvi,2017-07-13T08:55:45.698Z,"38km SSE of Taron, Papua New Guinea",earthquake,7.5,5.8,0.073,18,reviewed,us,us
2017-07-13T03:18:25.065Z,63.1595,-150.8816,131.9,1.4,ml,,,,0.59,ak,ak16330735,2017-07-13T03:23:28.516Z,"100km WSW of Cantwell, Alaska",earthquake,,1.5,,,automatic,ak,ak
2017-07-13T03:16:56.080Z,36.2836,-97.5094,2.66,3.5,mb_lg,,14,0.213,0.27,us,us20009vvg,2017-07-13T08:50:38.532Z,"19km W of Perry, Oklahoma",earthquake,0.8,6.1,0.045,126,reviewed,us,us
2017-07-13T03:16:54.570Z,38.8193321,-122.8048325,2.24,1.13,md,21,49,0.005764,0.02,nc,nc72835411,2017-07-13T03:27:04.024Z,"6km NW of The Geysers, California",earthquake,0.21,0.42,0.04,5,automatic,nc,nc
2017-07-13T03:03:30.086Z,62.1261,-149.6887,46.7,1.4,ml,,,,0.35,ak,ak16330730,2017-07-13T03:09:56.013Z,"9km ESE of Y, Alaska",earthquake,,2,,,automatic,ak,ak
2017-07-13T02:43:49.390Z,-31.9516,-179.7355,206.97,4.6,mb,,142,3.115,0.45,us,us20009vvd,2017-07-13T03:28:38.040Z,"97km SW of L'Esperance Rock, New Zealand",earthquake,13.9,9.6,0.132,17,reviewed,us,us
2017-07-13T02:39:31.570Z,34.3186667,-116.8383333,-0.41,1.87,ml,55,29,0.03063,0.21,ci,ci37701167,2017-07-13T02:43:20.647Z,"6km N of Big Bear City, CA",earthquake,0.21,0.48,0.194,28,automatic,ci,ci
2017-07-13T02:39:25.830Z,19.399334,-155.6304932,3.76,1.72,md,13,92,0.004357,0.39,hv,hv61832736,2017-07-13T02:42:37.700Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.6,0.51,0.12,8,automatic,hv,hv
2017-07-13T02:32:47.860Z,66.021,-143.1286,7,1.8,ml,,,,0.85,ak,ak16330727,2017-07-13T02:37:51.378Z,"47km ENE of Circle, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-13T02:15:32.810Z,33.4928333,-116.7931667,4.52,1.46,ml,49,35,0.08612,0.19,ci,ci37701151,2017-07-13T02:26:35.390Z,"9km NE of Aguanga, CA",earthquake,0.19,0.49,0.121,26,automatic,ci,ci
2017-07-13T02:02:14.250Z,37.510334,-118.8223343,1.11,2.75,md,30,102,0.07974,0.05,nc,nc72835386,2017-07-13T04:47:03.197Z,"20km SE of Mammoth Lakes, California",earthquake,0.27,0.95,0.18,28,automatic,nc,nc
2017-07-13T01:59:42.341Z,64.8514,-147.4758,0,1.4,ml,,,,0.53,ak,ak16330709,2017-07-13T02:12:27.867Z,"6km NNE of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-13T01:38:45.114Z,61.0476,-146.8606,16,1.3,ml,,,,0.49,ak,ak16330701,2017-07-13T01:46:02.689Z,"29km WSW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-13T01:32:34.680Z,18.1358,-66.8151,15,2.48,md,12,69,0.1521,0.24,pr,pr2017194000,2017-07-13T02:13:57.112Z,"2km SSW of Adjuntas, Puerto Rico",earthquake,0.49,0.87,0.48,9,reviewed,pr,pr
2017-07-13T01:18:26.380Z,18.8001,-64.9495,9,2.32,md,3,300,0.5946,0.09,pr,pr2017194001,2017-07-13T04:45:30.307Z,"50km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.25,3.26,0.08,3,reviewed,pr,pr
2017-07-13T01:17:19.640Z,18.14,-67.9503,47,2.96,md,4,322,0.5308,0.07,pr,pr2017194002,2017-07-13T05:01:18.242Z,"68km SE of Punta Cana, Dominican Republic",earthquake,1.47,1.97,0.01,3,reviewed,pr,pr
2017-07-13T01:04:18.790Z,26.3718,58.2193,10,4.1,mb,,175,2.307,0.8,us,us20009vv2,2017-07-13T03:01:25.040Z,"142km SE of Minab, Iran",earthquake,11.8,2,0.135,15,reviewed,us,us
2017-07-13T01:01:52.685Z,61.7253,-153.8955,1,2.3,ml,,,,0.72,ak,ak16330693,2017-07-13T01:06:37.624Z,"151km NNW of Redoubt Volcano, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-13T00:53:23.370Z,37.5593338,-118.8421631,0.93,1.52,md,11,227,0.03235,0.04,nc,nc72835376,2017-07-13T01:05:02.573Z,"15km SE of Mammoth Lakes, California",earthquake,0.6,0.76,0.1,10,automatic,nc,nc
2017-07-13T00:34:30.814Z,59.79,-136.6617,0,1.8,ml,,,,0.71,ak,ak16330688,2017-07-13T00:39:23.386Z,"84km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-13T00:27:39.610Z,38.8206673,-122.7979965,2.82,1.95,md,31,44,0.00982,0.03,nc,nc72835356,2017-07-13T00:47:03.679Z,"6km W of Cobb, California",earthquake,0.18,0.37,0.21,11,automatic,nc,nc
2017-07-13T00:18:12.688Z,59.5662,-152.6671,85,1.6,ml,,,,0.7,ak,ak16330685,2017-07-13T00:25:31.248Z,"52km WSW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-13T00:04:14.587Z,66.3211,-154.1438,1.7,1.1,ml,,,,0.32,ak,ak16330683,2017-07-13T00:10:58.762Z,"71km WSW of New Allakaket, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-13T00:04:08.870Z,33.8551667,-116.6021667,14.03,1.41,ml,46,61,0.05327,0.14,ci,ci37701103,2017-07-13T00:14:59.800Z,"7km SW of Garnet, CA",earthquake,0.18,0.35,0.133,27,automatic,ci,ci
2017-07-12T23:52:28.340Z,34.0498333,-117.1845,12.04,2.17,ml,88,36,0.06155,0.18,ci,ci37701087,2017-07-13T00:18:25.776Z,"1km SSW of Redlands, CA",earthquake,0.17,0.49,0.214,23,automatic,ci,ci
2017-07-12T23:42:57.650Z,37.5271683,-118.8388367,0.5,1.13,md,8,213,0.06322,0.02,nc,nc72835321,2017-07-12T23:44:35.404Z,"17km SE of Mammoth Lakes, California",earthquake,0.93,6.9,0.16,8,automatic,nc,nc
2017-07-12T23:41:33.710Z,18.6071,-64.9156,12,1.92,md,3,282,0.4737,0.08,pr,pr2017193010,2017-07-13T04:05:44.436Z,"29km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.63,2.61,0.47,3,reviewed,pr,pr
2017-07-12T23:36:06.935Z,64.9709,-147.406,6.7,1.1,ml,,,,0.62,ak,ak16330669,2017-07-12T23:43:35.531Z,"19km NNE of Badger, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-12T23:29:06.440Z,18.0416,-65.5958,19,1.73,md,4,245,0.0704,0.15,pr,pr2017193009,2017-07-13T03:46:11.725Z,"14km WSW of Esperanza, Puerto Rico",earthquake,2.24,0.49,0.13,4,reviewed,pr,pr
2017-07-12T23:22:59.709Z,38.281,-118.8207,9.7,1,ml,12,87.47,0.22,0.0681,nn,nn00595692,2017-07-12T23:40:47.233Z,"32km SSW of Hawthorne, Nevada",earthquake,,6.2,0.24,3,reviewed,nn,nn
2017-07-12T22:51:36.010Z,37.506,-118.9926667,3.54,1.03,md,14,116,0.1056,0.04,nc,nc72835316,2017-07-13T02:51:04.955Z,"15km S of Mammoth Lakes, California",earthquake,0.42,1.93,0.211,14,reviewed,nc,nc
2017-07-12T22:47:22.010Z,37.6001663,-118.9373322,0.41,1.17,md,12,182,0.02119,0.05,nc,nc72835306,2017-07-12T22:54:01.729Z,"6km SSE of Mammoth Lakes, California",earthquake,0.46,0.67,0.19,11,automatic,nc,nc
2017-07-12T22:42:27.880Z,37.9753342,-122.0628357,13.58,1.55,md,10,173,0.1215,0.03,nc,nc72835301,2017-07-13T01:10:04.115Z,"1km SE of Pacheco, California",earthquake,0.83,0.91,0.18,8,automatic,nc,nc
2017-07-12T22:19:54.400Z,41.151,20.891,10,4.2,mb,,59,0.524,0.71,us,us20009vug,2017-07-12T22:49:32.782Z,"5km ESE of Kosel, Macedonia",earthquake,5.5,2,0.303,3,reviewed,us,us
2017-07-12T22:13:52.997Z,64.2866,-150.4857,13.1,1.4,ml,,,,0.68,ak,ak16330658,2017-07-12T22:23:17.431Z,"73km WSW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-12T22:07:58.110Z,62.4823,-151.9673,0,1.5,ml,,,,0.88,ak,ak16330655,2017-07-12T22:21:06.931Z,"97km WNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-12T21:48:32.830Z,37.5168343,-118.8051682,0.19,1.79,md,18,154,0.07251,0.04,nc,nc72835271,2017-07-12T21:55:02.305Z,"20km SE of Mammoth Lakes, California",earthquake,0.38,1.53,0.21,15,automatic,nc,nc
2017-07-12T21:41:29.650Z,37.5633316,-118.833168,1.16,1.42,md,11,229,0.02684,0.04,nc,nc72835266,2017-07-12T21:48:01.290Z,"15km SE of Mammoth Lakes, California",earthquake,0.92,0.67,0.16,10,automatic,nc,nc
2017-07-12T21:38:47.690Z,33.5048333,-116.5056667,12.23,1.29,ml,51,69,0.05663,0.19,ci,ci37700991,2017-07-12T21:50:20.960Z,"16km ESE of Anza, CA",earthquake,0.24,0.37,0.188,26,automatic,ci,ci
2017-07-12T21:36:31.840Z,37.9567,20.5213,10,4.1,mb,,138,1.776,0.9,us,us20009vu9,2017-07-13T05:27:38.413Z,"24km SSW of Valsamata, Greece",earthquake,6.9,2,0.212,6,reviewed,us,us
2017-07-12T21:11:08.670Z,37.5881653,-119.0163345,0.43,1.53,md,12,213,0.02364,0.02,nc,nc72835251,2017-07-12T21:18:03.212Z,"7km SSW of Mammoth Lakes, California",earthquake,0.63,0.9,0.39,11,automatic,nc,nc
2017-07-12T20:58:48.410Z,19.1919994,-155.4700012,35.74,1.87,md,32,212,0.03715,0.18,hv,hv61832461,2017-07-12T21:02:14.230Z,"1km SE of Pahala, Hawaii",earthquake,0.85,0.86,0.02,3,automatic,hv,hv
2017-07-12T20:22:34.520Z,37.5470009,-118.7996674,-1.32,1.03,md,8,173,0.04891,0.02,nc,nc72835246,2017-07-12T20:37:02.127Z,"18km SE of Mammoth Lakes, California",earthquake,1.02,0.59,0.26,8,automatic,nc,nc
2017-07-12T20:18:43.770Z,46.867,-112.5301667,9.47,1.07,ml,14,86,0.051,0.15,mb,mb80230509,2017-07-12T21:02:23.200Z,"15km SE of Lincoln, Montana",earthquake,0.43,0.82,0.182,4,reviewed,mb,mb
2017-07-12T20:11:32.110Z,34.0428333,-117.2625,17.22,1.32,ml,61,58,0.06465,0.17,ci,ci37700959,2017-07-12T20:45:01.930Z,"1km S of Loma Linda, CA",earthquake,0.19,0.34,0.116,33,reviewed,ci,ci
2017-07-12T19:52:10.030Z,37.5065002,-118.824501,1.11,1.95,md,18,195,0.08346,0.06,nc,nc72835216,2017-07-12T19:59:02.036Z,"20km SE of Mammoth Lakes, California",earthquake,0.48,1.08,0.24,19,automatic,nc,nc
2017-07-12T19:49:38.840Z,37.5105019,-118.8233337,1.73,2.57,md,31,102,0.07952,0.05,nc,nc72835211,2017-07-12T22:38:02.694Z,"20km SE of Mammoth Lakes, California",earthquake,0.26,0.83,0.17,29,automatic,nc,nc
2017-07-12T19:48:08.610Z,40.8577,131.6868,559.07,5.9,mww,,25,3.347,1.09,us,us20009vsi,2017-07-13T02:09:44.458Z,"180km ESE of Hoemul-li, North Korea",earthquake,8.8,3.4,0.05,38,reviewed,us,us
2017-07-12T19:47:33.250Z,38.7944984,-122.7623367,2.35,1.53,md,18,59,0.02003,0.04,nc,nc72835206,2017-07-12T22:23:01.666Z,"1km NNW of The Geysers, California",earthquake,0.23,0.57,0.1,8,automatic,nc,nc
2017-07-12T19:27:48.080Z,43.8538333,-110.971,9.04,0.96,ml,7,145,0.049,0.13,mb,mb80230479,2017-07-12T21:08:00.850Z,"18km NE of Driggs, Idaho",earthquake,0.61,0.94,0.271,4,reviewed,mb,mb
2017-07-12T19:23:36.540Z,33.4933333,-116.7968333,4.46,1.43,ml,57,33,0.0874,0.18,ci,ci37700911,2017-07-12T20:28:39.550Z,"8km NE of Aguanga, CA",earthquake,0.14,0.35,0.12,38,reviewed,ci,ci
2017-07-12T19:18:09.120Z,-49.0702,164.7379,10,4.4,mb,,163,3.188,0.87,us,us20009vs9,2017-07-12T22:34:29.040Z,"208km NNW of Auckland Island, New Zealand",earthquake,5.4,2,0.139,15,reviewed,us,us
2017-07-12T19:07:56.120Z,38.7779999,-122.7730026,-0.66,1.41,md,12,88,0.009219,0.09,nc,nc72835191,2017-07-12T21:58:02.310Z,"1km W of The Geysers, California",earthquake,0.28,0.8,0.13,6,automatic,nc,nc
2017-07-12T19:04:30.770Z,26.1001,128.4025,13.82,4.6,mb,,76,0.742,1.06,us,us20009vry,2017-07-12T23:46:46.165Z,"59km ESE of Haebaru, Japan",earthquake,5.3,4.9,0.07,62,reviewed,us,us
2017-07-12T19:04:03.410Z,46.8843333,-112.5275,12.59,1.62,ml,16,87,0.035,0.18,mb,mb80230464,2017-07-12T19:46:25.050Z,"14km SE of Lincoln, Montana",earthquake,0.59,0.76,0.213,4,reviewed,mb,mb
2017-07-12T19:03:14.160Z,40.4881668,-124.2031631,18.86,2.37,md,14,138,0.09477,0.08,nc,nc72835186,2017-07-12T21:33:04.241Z,"8km W of Rio Dell, California",earthquake,0.59,0.64,0.07,9,automatic,nc,nc
2017-07-12T18:56:31.638Z,60.1705,-152.2706,77.3,2,ml,,,,0.58,ak,ak16330458,2017-07-12T19:54:41.122Z,"43km SE of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-07-12T18:54:44.740Z,33.8635,-117.5051667,-0.48,1.34,ml,51,39,0.04808,0.24,ci,ci37700887,2017-07-12T20:16:27.502Z,"2km SE of Home Gardens, CA",quarry blast,0.32,31.61,0.122,30,reviewed,ci,ci
2017-07-12T18:49:22.710Z,37.5198333,-118.8436667,0.68,1.01,md,11,233,0.07102,0.2,nc,nc72835181,2017-07-13T02:09:03.849Z,"18km SE of Mammoth Lakes, California",earthquake,1.33,7.82,0.261,9,reviewed,nc,nc
2017-07-12T18:48:13.630Z,46.8725,-112.5368333,10.45,1.5,ml,18,77,0.049,0.19,mb,mb80230459,2017-07-12T19:53:03.370Z,"14km SE of Lincoln, Montana",earthquake,0.54,0.76,0.252,6,reviewed,mb,mb
2017-07-12T18:46:41.710Z,37.3888321,-122.1793365,3.09,1.2,md,11,118,0.0151,0.04,nc,nc72835171,2017-07-12T20:52:02.170Z,"2km SE of Ladera, California",earthquake,0.34,0.36,0.15,10,automatic,nc,nc
2017-07-12T18:45:32.110Z,34.3611667,-117.0243333,-1.79,1.36,ml,54,66,0.1051,0.17,ci,ci37700871,2017-07-12T20:06:35.499Z,"11km SSW of Lucerne Valley, CA",quarry blast,0.26,31.61,0.096,24,reviewed,ci,ci
2017-07-12T18:37:02.310Z,46.8856667,-112.5313333,10.03,1.18,ml,12,91,0.036,0.13,mb,mb80230454,2017-07-12T19:57:43.010Z,"13km SE of Lincoln, Montana",earthquake,0.4,0.63,0.229,4,reviewed,mb,mb
2017-07-12T18:32:44.950Z,5.8147,125.5538,201.63,4.4,mb,,112,1.247,0.88,us,us20009vrr,2017-07-12T20:39:54.040Z,"11km NNE of Kalbay, Philippines",earthquake,8.4,5.5,0.086,39,reviewed,us,us
2017-07-12T18:29:12.700Z,37.571167,-119.024498,-0.87,1.55,md,16,206,0.03801,0.04,nc,nc72835166,2017-07-12T20:01:02.043Z,"9km SSW of Mammoth Lakes, California",earthquake,0.57,0.84,0.14,14,automatic,nc,nc
2017-07-12T18:17:55.230Z,46.8833333,-112.533,9.19,1.08,ml,13,84,0.038,0.14,mb,mb80230444,2017-07-12T20:29:47.110Z,"13km SE of Lincoln, Montana",earthquake,0.6,0.64,0.099,4,reviewed,mb,mb
2017-07-12T17:58:33.989Z,62.1309,-145.4056,19.4,1.6,ml,,,,1.05,ak,ak16330457,2017-07-12T18:13:04.326Z,"7km ENE of Glennallen, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-12T17:53:49.881Z,62.8038,-149.7735,70.8,1.7,ml,,,,0.74,ak,ak16330451,2017-07-12T18:00:21.812Z,"56km NNE of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-12T17:39:25.320Z,46.8615,-112.5391667,10.06,1.12,ml,11,94,0.059,0.13,mb,mb80230439,2017-07-12T20:33:52.980Z,"15km SE of Lincoln, Montana",earthquake,0.39,0.97,0.324,3,reviewed,mb,mb
2017-07-12T17:10:32.930Z,18.6435,-66.2038,55,2.64,md,4,221,0.6143,0.18,pr,pr2017193008,2017-07-12T20:23:28.493Z,"21km N of Levittown, Puerto Rico",earthquake,3.2,4.43,0.34,3,reviewed,pr,pr
2017-07-12T17:08:34.680Z,46.8738333,-112.5308333,12.2,1.98,ml,19,74,0.045,0.17,mb,mb80230434,2017-07-12T17:26:44.790Z,"14km SE of Lincoln, Montana",earthquake,0.42,0.47,0.31,8,reviewed,mb,mb
2017-07-12T17:07:54.960Z,61.8348,-148.5366,11.4,1.2,ml,,,,0.57,ak,ak16330446,2017-07-12T17:14:22.484Z,"17km ENE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-12T16:51:47.325Z,63.5607,-147.3554,0,1.3,ml,,,,0.44,ak,ak16330444,2017-07-12T16:56:58.313Z,"81km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-12T16:42:14.210Z,36.2886658,-120.4690018,9.11,1.78,md,9,180,0.09273,0.11,nc,nc72835131,2017-07-12T17:49:02.765Z,"19km NNW of Coalinga, California",earthquake,1.24,1.44,0.13,7,automatic,nc,nc
2017-07-12T16:33:39.921Z,60.1268,-153.052,120.5,1.7,ml,,,,0.18,ak,ak16330442,2017-07-12T16:36:34.233Z,"43km SSW of Redoubt Volcano, Alaska",earthquake,,1.2,,,automatic,ak,ak
2017-07-12T16:24:48.090Z,46.8518333,-112.5013333,13.63,1.13,ml,13,67,0.061,0.14,mb,mb80230399,2017-07-12T17:55:12.690Z,"17km SE of Lincoln, Montana",earthquake,0.42,0.98,0.263,4,reviewed,mb,mb
2017-07-12T16:20:55.750Z,46.9643333,-112.7726667,10.21,1.08,ml,17,130,0.081,0.21,mb,mb80230389,2017-07-12T18:02:20.990Z,"7km W of Lincoln, Montana",earthquake,0.55,0.69,0.177,4,reviewed,mb,mb
2017-07-12T15:45:45.900Z,37.5923347,-118.8264999,8.09,1.89,md,30,69,0.003099,0.03,nc,nc72835121,2017-07-12T16:53:02.811Z,"14km ESE of Mammoth Lakes, California",earthquake,0.31,0.5,0.1,28,automatic,nc,nc
2017-07-12T15:19:23.970Z,18.8705,-64.612,23,2.37,md,4,312,0.8756,0.17,pr,pr2017193007,2017-07-12T20:22:17.765Z,"50km N of Road Town, British Virgin Islands",earthquake,1.76,15.78,0.07,3,reviewed,pr,pr
2017-07-12T15:13:07.012Z,63.4795,-151.3557,1.6,1.3,ml,,,,0.43,ak,ak16330201,2017-07-12T15:17:16.578Z,"120km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-12T15:10:53.650Z,37.5866661,-118.9441681,-0.66,1.08,md,9,163,0.03282,0.04,nc,nc72835096,2017-07-12T15:21:03.576Z,"7km SSE of Mammoth Lakes, California",earthquake,0.98,0.45,0.12,7,automatic,nc,nc
2017-07-12T14:41:50.810Z,36.9826667,-113.5626667,13.27,3.43,ml,30,103,0.07349,0.21,uu,uu60215332,2017-07-13T06:44:37.857Z,"13km S of Saint George, Utah",earthquake,0.54,0.3,0.187,19,reviewed,uu,uu
2017-07-12T14:25:03.950Z,39.7518349,-122.3381653,23.56,1.8,md,6,93,0.0497,0.14,nc,nc72835046,2017-07-12T14:54:02.504Z,"12km W of Orland, California",earthquake,1.39,1.21,,1,automatic,nc,nc
2017-07-12T14:02:40.500Z,19.2968,-67.1468,60,3.3,md,7,281,0.8301,0.51,pr,pr2017193006,2017-07-12T16:51:05.588Z,"89km N of Isabela, Puerto Rico",earthquake,4.29,10.74,0.13,4,reviewed,pr,pr
2017-07-12T13:54:52.432Z,63.0008,-151.0972,22.4,1.6,ml,,,,0.82,ak,ak16329956,2017-07-12T14:10:45.862Z,"90km NNW of Talkeetna, Alaska",earthquake,,1.4,,,automatic,ak,ak
2017-07-12T13:51:57.010Z,37.5518333,-118.8256667,0.89,1.45,md,13,282,0.03823,0.03,nc,nc72835031,2017-07-13T04:31:01.170Z,"16km SE of Mammoth Lakes, California",earthquake,2.48,1.09,0.2,13,reviewed,nc,nc
2017-07-12T13:51:05.030Z,44.7646667,-111.0085,7.26,1.27,ml,11,133,0.005591,0.12,uu,uu60215317,2017-07-12T22:26:43.880Z,"13km NNE of West Yellowstone, Montana",earthquake,0.44,0.83,0.074,2,reviewed,uu,uu
2017-07-12T13:32:03.000Z,46.8771667,-112.5321667,11.79,1.8,ml,18,77,0.043,0.21,mb,mb80230344,2017-07-12T18:08:54.590Z,"14km SE of Lincoln, Montana",earthquake,0.58,0.51,0.291,6,reviewed,mb,mb
2017-07-12T13:30:21.534Z,61.7097,-150.3399,16.6,1.1,ml,,,,0.34,ak,ak16329954,2017-07-12T13:37:30.406Z,"16km WSW of Willow, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-12T13:20:04.290Z,37.5388336,-118.8841629,2.24,1.71,md,23,183,0.06727,0.03,nc,nc72835011,2017-07-12T14:24:02.424Z,"14km SSE of Mammoth Lakes, California",earthquake,0.41,0.8,0.2,20,automatic,nc,nc
2017-07-12T13:14:03.720Z,38.8250008,-122.8106689,1.28,1,md,15,55,0.01912,0.02,nc,nc72834991,2017-07-12T13:58:02.345Z,"7km W of Cobb, California",earthquake,0.2,0.53,0.11,4,automatic,nc,nc
2017-07-12T12:53:51.560Z,46.8788333,-112.5326667,11.2,1.85,ml,19,80,0.042,0.21,mb,mb80230334,2017-07-12T13:37:17.230Z,"14km SE of Lincoln, Montana",earthquake,0.44,0.56,0.309,8,reviewed,mb,mb
2017-07-12T12:38:25.225Z,61.9084,-151.0377,59.6,2.2,ml,,,,0.5,ak,ak16329827,2017-07-12T19:08:18.072Z,"55km WNW of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-12T12:33:06.466Z,37.3708,-118.4355,6.3,1.1,ml,16,101.86,0.082,0.1558,nn,nn00595582,2017-07-13T02:36:00.585Z,"2km SW of Dixon Lane-Meadow Creek, California",earthquake,,1.6,0.28,2,reviewed,nn,nn
2017-07-12T11:58:50.070Z,46.8708333,-112.5305,10.76,1.28,ml,13,85,0.048,0.18,mb,mb80230324,2017-07-12T15:10:29.930Z,"14km SE of Lincoln, Montana",earthquake,0.67,0.9,0.295,3,reviewed,mb,mb
2017-07-12T11:54:34.770Z,36.9968333,-113.7485,6.88,1.08,md,10,177,0.2082,0.19,uu,uu60215307,2017-07-12T22:32:24.980Z,"17km SSW of Santa Clara, Utah",earthquake,0.96,1.54,0.261,6,reviewed,uu,uu
2017-07-12T11:46:45.950Z,35.5656662,-120.7971649,4.13,1.48,md,5,171,0.09181,0.01,nc,nc72834946,2017-07-12T12:58:03.200Z,"8km WNW of Templeton, California",earthquake,1.87,3.5,0.53,3,automatic,nc,nc
2017-07-12T11:46:01.142Z,61.688,-148.522,15,1.2,ml,,,,0.5,ak,ak16329710,2017-07-12T11:53:33.272Z,"21km SE of Sutton-Alpine, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-07-12T11:39:31.420Z,19.1983337,-155.4216614,33.74,1.89,md,37,156,0.04516,0.14,hv,hv61832041,2017-07-12T11:43:00.000Z,"6km E of Pahala, Hawaii",earthquake,0.77,0.64,0.06,3,automatic,hv,hv
2017-07-12T11:31:13.690Z,-24.2143,-67.0736,181.83,4.4,mb,,35,1.614,0.79,us,us1000993h,2017-07-12T11:53:20.040Z,"76km W of San Antonio de los Cobres, Argentina",earthquake,5.5,6.5,0.123,19,reviewed,us,us
2017-07-12T11:21:49.560Z,39.5856667,-120.7103348,-1.61,2.22,md,16,106,0.1683,0.09,nc,nc72834926,2017-07-13T02:35:51.965Z,"11km E of Downieville, California",earthquake,0.37,2.22,0.12,13,automatic,nc,nc
2017-07-12T11:21:46.140Z,18.7918,-64.822,70,2.82,md,6,291,0.6683,0.28,pr,pr2017193005,2017-07-12T16:50:06.933Z,"46km NNW of Road Town, British Virgin Islands",earthquake,6.17,4.74,0.44,4,reviewed,pr,pr
2017-07-12T11:19:33.000Z,60.3663,-141.2775,20.9,1.1,ml,,,,0.13,ak,ak16329708,2017-07-12T11:22:08.046Z,"72km ENE of Cape Yakataga, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-12T11:14:18.310Z,46.9011667,-112.5805,11.98,1.97,ml,19,114,0.058,0.19,mb,mb80230309,2017-07-12T13:45:30.060Z,"9km SE of Lincoln, Montana",earthquake,0.42,0.55,0.174,6,reviewed,mb,mb
2017-07-12T11:12:42.240Z,46.8448333,-112.5045,12.89,1.61,ml,13,61,0.068,0.19,mb,mb80230304,2017-07-12T14:45:04.700Z,"18km SE of Lincoln, Montana",earthquake,0.54,0.74,0.14,5,reviewed,mb,mb
2017-07-12T10:53:47.970Z,51.8412,176.2066,38.9,3.5,ml,,,,0.61,ak,ak16329699,2017-07-12T17:55:19.938Z,"60km SSE of Buldir Island, Alaska",earthquake,,5.9,,,reviewed,ak,ak
2017-07-12T10:42:19.070Z,37.7486,101.4723,10,4.7,mb,,40,10.706,0.5,us,us1000993d,2017-07-12T11:26:21.040Z,"53km ESE of Hongtu, China",earthquake,5.3,1.8,0.058,91,reviewed,us,us
2017-07-12T10:28:08.351Z,60.0188,-151.6091,50.8,1.9,ml,,,,0.5,ak,ak16329579,2017-07-12T10:39:51.030Z,"29km NNE of Anchor Point, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-07-12T10:23:29.330Z,46.865,-112.5324,10.94,2.5,ml,,70,0.053,0.22,us,us10009940,2017-07-12T15:07:31.040Z,"15km SE of Lincoln, Montana",earthquake,1.7,4.3,0.097,14,reviewed,us,us
2017-07-12T10:22:23.470Z,37.5416679,-118.8909988,1.29,1.22,md,15,199,0.06891,0.04,nc,nc72834896,2017-07-12T12:17:03.098Z,"13km SSE of Mammoth Lakes, California",earthquake,0.46,1.72,0.14,13,automatic,nc,nc
2017-07-12T10:08:42.130Z,13.4097,-89.7656,66.06,4.6,mb,,151,0.587,0.81,us,us1000993a,2017-07-12T23:11:13.407Z,"21km SSE of Acajutla, El Salvador",earthquake,6.7,7,0.032,295,reviewed,us,us
2017-07-12T09:58:38.150Z,37.6228333,-118.9144974,0.1,1.06,md,8,89,0.009773,0.19,nc,nc72834886,2017-07-12T10:05:02.349Z,"5km ESE of Mammoth Lakes, California",earthquake,1,0.54,0.13,8,automatic,nc,nc
2017-07-12T09:08:17.930Z,-35.3876,-73.2268,10,5.5,mww,,97,1.357,1.06,us,us1000991f,2017-07-12T22:28:47.350Z,"73km W of Constitucion, Chile",earthquake,5.9,1.8,,,reviewed,us,us
2017-07-12T09:03:39.190Z,46.8878333,-112.524,10.93,1.01,ml,11,89,0.031,0.13,mb,mb80230279,2017-07-12T14:26:12.360Z,"14km ESE of Lincoln, Montana",earthquake,0.65,0.46,0.198,3,reviewed,mb,mb
2017-07-12T08:52:33.920Z,39.5981667,-121.9005,13.03,1.26,md,10,120,0.2287,0.06,nc,nc72834846,2017-07-13T04:05:03.113Z,"10km WSW of Durham, California",earthquake,0.41,4.05,0.189,9,reviewed,nc,nc
